date,ticker,market_cap,eps_ttm
2023-06-01,CCJ,13.388,0.29
2023-06-01,GRAB,11.583,-0.39
2023-06-01,SRPT,11.577,-12.49
2023-06-01,PEN,12.021,0.15
2023-06-01,TRMB,11.899,1.89
2023-06-01,CE,11.542,13.66
2023-06-01,H,11.614,5.29
2023-06-01,DOX,11.367,4.4
2023-06-01,WPP,11.836,3.78
2023-06-01,ACI,11.588,2.27
2023-06-01,FLEX,11.352,1.69
2023-06-01,WYNN,10.979,-2.14
2023-06-01,SMCI,12.126,10.17
2023-06-01,IHG,11.577,2.06
2023-06-01,KMX,11.353,2.96
2023-06-01,ERIE,11.196,6.05
2023-06-01,LSCC,11.437,1.36
2023-06-01,PKG,11.226,10.44
2023-06-01,MAS,11.043,3.56
2023-06-01,TOST,11.448,-0.69
2023-06-01,CHRW,11.047,6.31
2023-06-01,ZI,11.874,0.27
2023-06-01,CPT,11.169,5.67
2023-06-01,OTEX,11.271,1.11
2023-06-01,REXR,11.027,0.95
2023-06-01,PTBRY,11.356,1.76
2023-06-01,MOS,10.531,8.15
2023-06-01,EMRAF,11.33,3.12
2023-06-01,UHAL,9.054,4.45
2023-06-01,BIO,10.967,-6.99
2023-06-01,LSI,10.97,4.31
2023-06-01,SLVYY,10.906,1.86
2023-06-01,KIM,11.288,0.25
2023-06-01,GDDY,11.599,2.1
2023-06-01,DOCU,11.573,-0.51
2023-06-01,MANH,11.378,2.2
2023-06-01,LNVGY,11.792,2.52
2023-06-01,NI,11.016,1.47
2023-06-01,BWA,10.61,4.08
2023-06-01,TWLO,12.379,-7.92
2023-06-01,CSL,11.034,15.83
2023-06-01,LEGN,11.474,-3.14
2023-06-01,LDOS,10.766,4.88
2023-06-01,CRBG,11.077,6.58
2023-06-01,JHX,11.408,1.14
2023-06-01,GEN,11.246,2.16
2023-06-01,LBRDA,10.95,6.9
2023-06-01,XM,10.951,-1.74
2023-06-01,VTRS,11.007,1.57
2023-06-01,TFX,10.981,7.68
2023-06-01,TTC,10.181,4.55
2023-06-01,ALSMY,10.847,-0.04
2023-06-01,JKHY,11.017,4.79
2023-06-01,JXHLY,9.909,1.34
2023-06-01,DKS,10.885,11.71
2023-06-01,BCH,10.506,3.48
2023-06-01,DKNG,11.283,-2.88
2023-06-01,WTRG,10.565,1.73
2023-06-01,ACM,10.779,2.98
2023-06-01,PEAK,11.016,1.01
2023-06-01,NWSA,10.732,0.46
2023-06-01,AZPN,10.701,2.6
2023-06-01,DQJCY,10.43,0.82
2023-06-01,IP,10.124,4.53
2023-06-01,DPZ,10.484,12.97
2023-06-01,NMR,10.696,0.21
2023-06-01,ETSY,10.114,-5.46
2023-06-01,MKTX,10.447,6.89
2023-06-01,BRKR,10.409,2.1
2023-06-01,QGEN,10.439,1.54
2023-06-01,BAP,10.517,16.03
2023-06-01,LOGI,10.171,2.23
2023-06-01,U,11.405,-3.22
2023-06-01,ZG,10.704,-0.56
2023-06-01,RYAN,10.757,0.57
2023-06-01,BILL,11.051,-2.95
2023-06-01,CHK,10.194,49.28
2023-06-01,BURL,9.363,3.35
2023-06-01,RPM,10.319,4.07
2023-06-01,APA,9.888,6.37
2023-06-01,ARMK,10.177,0.95
2023-06-01,CHDN,10.297,7.22
2023-06-01,SWAV,10.316,6.24
2023-06-01,ARCC,10.358,1.27
2023-06-01,XP,9.771,1.29
2023-06-01,DAR,10.088,4.47
2023-06-01,CUBE,10.012,1.55
2023-06-01,APLS,10.168,-6.42
2023-06-01,CG,10.172,2.06
2023-06-01,TPL,10.225,56.32
2023-06-01,AU,10.419,0.69
2023-06-01,IOT,10.047,-0.49
2023-06-01,GL,9.917,7.38
2023-06-01,AOS,9.716,1.59
2023-06-01,LECO,10.09,8.01
2023-06-01,CNA,10.0,3.29
2023-06-01,UI,9.8,6.55
2023-06-01,LII,10.046,14.33
2023-06-01,CRL,10.049,9.78
2023-06-01,WES,9.785,2.77
2023-06-01,OC,9.789,13.84
2023-06-01,QRVO,9.719,0.97
2023-06-01,FIVE,9.427,4.6
2023-06-01,SCI,9.783,3.12
2023-06-01,PARA,10.125,-1.31
2023-06-01,HSIC,9.62,3.51
2023-06-01,JNPR,9.825,1.52
2023-06-01,PAG,9.552,18.11
2023-06-01,FND,9.827,2.92
2023-06-01,MTN,9.978,8.27
2023-06-01,RBA,9.616,0.98
2023-06-01,UTHR,10.002,14.67
2023-06-01,CELH,10.235,-2.28
2023-06-01,AFG,9.604,9.62
2023-06-01,CDAY,9.677,-0.24
2023-06-01,EMN,9.264,5.67
2023-06-01,TPR,9.209,3.68
2023-06-01,PCTY,9.557,2.1
2023-06-01,REG,9.686,2.24
2023-06-01,PAA,9.191,1.52
2023-06-01,RGA,9.439,10.02
2023-06-01,RGEN,9.302,2.98
2023-06-01,PNR,9.29,2.99
2023-06-01,MTCH,10.587,1.06
2023-06-01,RNR,9.643,-3.48
2023-06-01,RXDX,9.498,-3.53
2023-06-01,CGNX,9.602,1.0
2023-06-01,CCK,9.283,5.1
2023-06-01,FNF,9.382,2.47
2023-06-01,TFII,9.367,8.72
2023-06-01,ALLE,9.213,5.54
2023-06-01,COTY,9.372,0.19
2023-06-01,VIVHY,9.352,-0.72
2023-06-01,AAL,9.597,2.76
2023-06-01,USFD,9.511,1.43
2023-06-01,AEG,9.455,-0.44
2023-06-01,YPF,9.445,4.63
2023-06-01,LAMR,9.326,4.14
2023-06-01,LSXMA,9.325,3.16
2023-06-01,KEY,8.997,1.77
2023-06-01,GLPEY,9.009,1.31
2023-06-01,PAC,8.69,10.38
2023-06-01,ZSHGY,8.604,3.68
2023-06-01,CX,8.807,0.39
2023-06-01,VST,9.191,-0.83
2023-06-01,NLY,9.596,-3.33
2023-06-01,WSC,8.536,1.45
2023-06-01,RDY,9.272,3.32
2023-06-01,CZR,8.965,-0.91
2023-06-01,EQH,8.884,3.62
2023-06-01,OUKPY,9.25,0.25
2023-06-01,KNX,8.981,4.12
2023-06-01,UHS,9.204,9.39
2023-06-01,KEP,9.45,-13.91
2023-06-01,UNM,8.569,7.12
2023-06-01,FFIV,8.843,5.37
2023-06-01,RRX,8.72,5.34
2023-06-01,NBIX,8.898,0.63
2023-06-01,PFGC,8.69,2.07
2023-06-01,ACCYY,8.956,0.26
2023-06-01,BKI,8.865,1.51
2023-06-01,APP,9.05,-0.22
2023-06-01,PATH,10.051,-0.46
2023-06-01,ASXFY,8.73,1.12
2023-06-01,GGB,8.443,1.27
2023-06-01,ONON,8.623,0.3
2023-06-01,PNW,8.615,4.08
2023-06-01,DCP,8.678,5.38
2023-06-01,BDNNY,8.761,7.41
2023-06-01,BSAC,8.376,2.08
2023-06-01,SNX,8.428,7.15
2023-06-01,JPXGY,8.7,0.32
2023-06-01,ESLT,8.791,6.39
2023-06-01,INSP,8.817,-1.5
2023-06-01,CASY,8.39,12.02
2023-06-01,AGCO,8.356,12.94
2023-06-01,DVA,8.59,5.24
2023-06-01,MORN,8.679,0.41
2023-06-01,ASR,8.418,19.51
2023-06-01,CFLT,9.598,-1.91
2023-06-01,TEVA,8.096,-1.44
2023-06-01,PSTG,10.532,0.26
2023-06-01,VIPS,8.491,1.61
2023-06-01,BBWI,8.277,3.05
2023-06-01,OVV,8.336,16.99
2023-06-01,AGL,7.994,-0.22
2023-06-01,CCOEY,8.631,0.5
2023-06-01,HAS,8.319,0.86
2023-06-01,MASI,8.726,2.27
2023-06-01,MTLHY,7.962,1.69
2023-06-01,BJ,8.355,3.72
2023-06-01,DINO,7.946,15.17
2023-06-01,PCOR,8.693,-2.08
2023-06-01,KRTX,8.584,-9.88
2023-06-01,SKM,8.191,1.72
2023-06-01,CHE,8.012,15.91
2023-06-01,EME,7.867,9.03
2023-06-01,RGLD,8.326,3.6
2023-06-01,JAZZ,8.264,-2.6
2023-06-01,REMYY,7.512,0.62
2023-06-01,HII,8.026,14.18
2023-06-01,ALLY,8.158,4.14
2023-06-01,MNDY,8.68,-1.82
2023-06-01,DBX,8.109,1.5
2023-06-01,HOOD,8.145,-1.34
2023-06-01,TPG,8.199,-0.31
2023-06-01,KBR,8.069,2.33
2023-06-01,SKX,7.805,2.65
2023-06-01,ROKU,8.243,-4.95
2023-06-01,COLD,7.915,-0.02
2023-06-01,FBIN,7.764,3.83
2023-06-01,XRAY,8.002,-4.75
2023-06-01,CLH,7.763,8.02
2023-06-01,DLB,7.819,2.48
2023-06-01,ICL,7.091,1.4
2023-06-01,DCI,7.172,2.88
2023-06-01,NRG,7.46,-7.82
2023-06-01,NVCR,7.955,-1.23
2023-06-01,BZ,8.181,0.05
2023-06-01,MTZ,8.033,-0.16
2023-06-01,SSL,7.609,3.12
2023-06-01,USO,,
2023-06-01,WMS,7.713,6.08
2023-06-01,NATI,7.672,1.21
2023-06-01,NNN,7.741,1.93
2023-06-01,SEIC,7.66,2.89
2023-06-01,GLOB,7.925,3.55
2023-06-01,IEP,8.052,-2.4
2023-06-01,ALGM,7.572,1.04
2023-06-01,IRDM,7.695,0.13
2023-06-01,GPK,7.421,2.01
2023-06-01,NYCB,7.626,3.82
2023-06-01,TX,7.615,6.9
2023-06-01,UELMO,7.557,5.1
2023-06-01,SAIA,7.72,13.46
2023-06-01,TOL,7.607,12.38
2023-06-01,LEA,7.419,7.07
2023-06-01,VRT,7.367,0.31
2023-06-01,LBTYA,7.3,-2.3
2023-06-01,WCC,6.988,15.62
2023-06-01,BXP,7.536,4.99
2023-06-01,ATR,7.4,3.48
2023-06-01,WWE,7.423,1.95
2023-06-01,TXRH,7.331,4.07
2023-06-01,NVT,7.332,2.46
2023-06-01,CMS-PB,7.465,10.86
2023-06-01,CLF,7.247,0.91
2023-06-01,RL,6.939,7.58
2023-06-01,SBS,7.189,0.84
2023-06-01,GRFS,7.112,0.32
2023-06-01,WHR,7.195,-35.83
2023-06-01,JBSAY,7.209,1.59
2023-06-01,SLV,,
2023-06-01,TTEK,7.76,5.61
2023-06-01,WSM,7.318,15.16
2023-06-01,WRK,7.049,-4.9
2023-06-01,OLED,6.989,4.18
2023-06-01,RHI,7.151,5.65
2023-06-01,ARW,7.124,20.98
2023-06-01,WEX,7.255,3.31
2023-06-01,ORI,7.106,1.94
2023-06-01,MIDD,7.127,8.06
2023-06-01,RMBS,7.191,0.49
2023-06-01,EGP,7.255,3.84
2023-06-01,ALV,7.032,4.73
2023-06-01,GNRC,7.063,3.68
2023-06-01,THC,7.395,3.84
2023-06-01,CIEN,7.015,1.22
2023-06-01,FRT,7.209,4.73
2023-06-01,EWBC,6.944,8.53
2023-06-01,KNSL,7.235,7.91
2023-06-01,INGR,6.966,8.27
2023-06-01,PSO,7.303,0.4
2023-06-01,GME,7.344,-1.01
2023-06-01,XPEV,7.046,-1.49
2023-06-01,STVN,7.29,0.59
2023-06-01,ROIV,7.279,-1.75
2023-06-01,FR,7.024,2.87
2023-06-01,JEF,6.965,2.37
2023-06-01,PSNY,6.794,-0.1
2023-06-01,BERY,6.892,5.68
2023-06-01,CAE,6.568,0.41
2023-06-01,TIMB,6.703,0.71
2023-06-01,VFC,6.615,0.31
2023-06-01,OGE,7.012,2.12
2023-06-01,RRC,6.536,8.07
2023-06-01,NTNX,7.042,-1.88
2023-06-01,G,6.78,1.94
2023-06-01,BILI,6.633,-2.63
2023-06-01,JLL,6.781,10.08
2023-06-01,HR,7.064,0.49
2023-06-01,OHI,7.126,1.16
2023-06-01,VOYA,6.773,4.47
2023-06-01,IVZ,6.753,1.38
2023-06-01,YNDX,6.797,-1.15
2023-06-01,CFR,6.583,10.01
2023-06-01,EDR,6.656,-0.68
2023-06-01,CACI,6.86,15.89
2023-06-01,LFUS,6.374,13.78
2023-06-01,RCM,6.871,-0.27
2023-06-01,GXO,6.834,1.57
2023-06-01,HESM,6.943,1.99
2023-06-01,CTLT,6.663,2.25
2023-06-01,PRI,6.573,10.21
2023-06-01,ESTC,6.915,-2.92
2023-06-01,AAP,4.043,8.27
2023-06-01,LAD,6.474,40.92
2023-06-01,MKSI,6.62,2.35
2023-06-01,DSEEY,6.626,0.36
2023-06-01,AIZ,6.426,4.52
2023-06-01,GWRE,6.757,-2.05
2023-06-01,CROX,6.523,10.61
2023-06-01,WF,6.67,9.69
2023-06-01,AXTA,6.65,0.96
2023-06-01,BYD,6.499,6.25
2023-06-01,CCCS,7.006,0.04
2023-06-01,DSGX,6.491,1.19
2023-06-01,ITT,6.468,4.72
2023-06-01,BLD,6.559,18.08
2023-06-01,OLN,6.253,7.62
2023-06-01,MSSMY,6.402,0.45
2023-06-01,AR,6.051,6.62
2023-06-01,CNM,6.342,2.14
2023-06-01,CAR,6.744,55.27
2023-06-01,WWD,6.458,2.57
2023-06-01,CYBR,6.358,-3.14
2023-06-01,FSV,6.522,2.76
2023-06-01,WBS,6.348,5.1
2023-06-01,STN,6.608,1.77
2023-06-01,TPX,6.189,2.32
2023-06-01,ST,6.396,2.41
2023-06-01,FCN,6.397,6.32
2023-06-01,EDU,7.107,-0.2
2023-06-01,ACHC,6.522,3.08
2023-06-01,MEJHY,6.243,0.99
2023-06-01,WOLF,6.081,-2.18
2023-06-01,SMAR,6.523,-1.71
2023-06-01,SITE,6.248,4.45
2023-06-01,MAT,6.205,0.72
2023-06-01,LSTR,6.451,10.59
2023-06-01,HCP,6.678,-1.5
2023-06-01,COKE,6.376,48.35
2023-06-01,VVV,6.438,0.63
2023-06-01,GNTX,6.17,1.41
2023-06-01,SMBMY,6.295,-0.06
2023-06-01,STAG,6.384,0.98
2023-06-01,BLCO,6.392,-0.29
2023-06-01,AN,6.001,25.15
2023-06-01,YMM,6.669,0.06
2023-06-01,CIG,6.018,0.37
2023-06-01,EXEL,6.314,0.48
2023-06-01,LNTH,6.087,-0.25
2023-06-01,AMKR,6.168,2.6
2023-06-01,MEDP,6.31,8.0
2023-06-01,CHRD,5.957,52.22
2023-06-01,PII,6.294,10.78
2023-06-01,FTI,6.191,-0.05
2023-06-01,TXG,6.181,-1.55
2023-06-01,NCLH,6.579,-3.53
2023-06-01,MUSA,6.118,26.81
2023-06-01,EGFEY,5.749,0.19
2023-06-01,DUOL,6.328,-1.32
2023-06-01,PDCE,6.03,23.46
2023-06-01,SF,5.945,5.21
2023-06-01,CW,6.251,8.05
2023-06-01,LKNCY,5.091,0.4
2023-06-01,PHYS,6.159,
2023-06-01,CBSH,6.069,3.88
2023-06-01,MHK,5.885,-2.06
2023-06-01,WH,5.956,3.54
2023-06-01,ADC,6.01,1.79
2023-06-01,HLI,5.963,3.76
2023-06-01,SIGI,5.851,4.13
2023-06-01,WING,5.956,1.99
2023-06-01,ALTR,6.052,-0.76
2023-06-01,S,6.034,-1.43
2023-06-01,AA,5.834,-4.37
2023-06-01,EHC,6.245,2.8
2023-06-01,HXL,5.951,1.74
2023-06-01,CIB,6.167,6.29
2023-06-01,RBC,5.791,4.94
2023-06-01,MDU,4.008,1.84
2023-06-01,NOVT,6.088,2.04
2023-06-01,WFG,5.987,10.09
2023-06-01,SON,5.803,5.05
2023-06-01,DOCS,6.142,0.52
2023-06-01,SPSC,5.789,1.52
2023-06-01,BRX,5.987,1.28
2023-06-01,NOV,5.831,0.84
2023-06-01,CHH,5.771,5.81
2023-06-01,UGI,5.815,-2.92
2023-06-01,PLNT,5.631,1.22
2023-06-01,NYT,5.927,1.14
2023-06-01,ITTOY,6.118,0.46
2023-06-01,EXP,5.771,12.35
2023-06-01,VMI,5.555,12.19
2023-06-01,CSAN,5.783,-0.11
2023-06-01,KT,5.748,1.8
2023-06-01,FHN,5.62,1.62
2023-06-01,IONS,6.144,-2.33
2023-06-01,CWEN,5.775,5.27
2023-06-01,KGC,6.003,0.03
2023-06-01,SEE,5.474,2.77
2023-06-01,DOOO,5.584,7.84
2023-06-01,BEPC,5.963,8.21
2023-06-01,ITCI,5.71,-2.37
2023-06-01,ALK,5.736,0.48
2023-06-01,TREX,5.804,1.41
2023-06-01,RLI,5.641,13.85
2023-06-01,CACC,5.767,31.11
2023-06-01,AQN,5.902,-0.07
2023-06-01,FAF,5.755,2.01
2023-06-01,QDEL,5.707,-1.08
2023-06-01,REYN,5.8,1.06
2023-06-01,MUR,5.582,8.09
2023-06-01,STWD,5.714,1.88
2023-06-01,NXT,5.773,0.02
2023-06-01,BWXT,5.62,2.63
2023-06-01,CIVI,5.424,15.97
2023-06-01,UNVR,5.633,2.72
2023-06-01,XPO,5.504,1.46
2023-06-01,EEFT,5.595,4.61
2023-06-01,LANC,5.421,4.75
2023-06-01,BMBL,5.259,-0.74
2023-06-01,PUTKY,5.382,7.99
2023-06-01,PVH,4.886,2.92
2023-06-01,DUFRY,5.429,0.07
2023-06-01,NE,5.563,2.28
2023-06-01,NTRA,5.634,-5.18
2023-06-01,DV,5.779,0.3
2023-06-01,BOKF,5.525,9.2
2023-06-01,MSA,5.464,-0.17
2023-06-01,MTDR,5.366,9.74
2023-06-01,WTS,5.381,7.8
2023-06-01,PB,5.5,5.77
2023-06-01,BC,5.382,8.37
2023-06-01,SWN,5.209,5.7
2023-06-01,NXST,5.46,21.14
2023-06-01,FLO,5.271,1.07
2023-06-01,ELF,5.739,1.15
2023-06-01,TKR,5.281,5.59
2023-06-01,SRC,5.451,2.28
2023-06-01,NVST,5.278,1.2
2023-06-01,POST,5.379,6.3
2023-06-01,RH,5.395,19.68
2023-06-01,PAAS,5.739,-1.9
2023-06-01,LNW,5.491,-1.15
2023-06-01,AGNC,5.629,-1.43
2023-06-01,CRCBY,5.422,6.14
2023-06-01,IPGP,5.223,2.04
2023-06-01,GMED,5.629,2.0
2023-06-01,PR,5.285,1.87
2023-06-01,FOUR,5.347,1.37
2023-06-01,ADT,5.207,0.03
2023-06-01,FSK,5.475,0.24
2023-06-01,BKGFY,5.401,1.02
2023-06-01,FIX,5.307,6.01
2023-06-01,PPC,5.213,1.96
2023-06-01,APG,5.304,0.24
2023-06-01,FUTU,5.335,3.07
2023-06-01,ONTO,5.224,3.93
2023-06-01,GOL,5.519,-0.1
2023-06-01,TNET,5.444,5.48
2023-06-01,LEVI,5.173,1.19
2023-06-01,NFE,5.712,0.51
2023-06-01,GTLB,5.497,-1.24
2023-06-01,GLBE,5.732,-1.28
2023-06-01,CHX,5.193,0.88
2023-06-01,ACLS,5.302,5.64
2023-06-01,CMC,5.062,8.64
2023-06-01,SAIC,5.341,5.38
2023-06-01,CERE,5.105,-2.46
2023-06-01,NSA,5.201,0.99
2023-06-01,IDA,5.244,5.31
2023-06-01,DXC,5.237,-2.46
2023-06-01,MDGL,4.921,-17.99
2023-06-01,ISEE,5.207,-1.77
2023-06-01,BIPC,5.107,10.55
2023-06-01,ORCC,5.321,1.59
2023-06-01,MNSO,5.185,0.66
2023-06-01,CLVT,5.406,-6.26
2023-06-01,NEP,5.459,3.73
2023-06-01,SSD,5.131,7.63
2023-06-01,AIRC,5.198,3.34
2023-06-01,MSM,5.086,6.49
2023-06-01,SLFPY,5.165,-1.32
2023-06-01,SBSW,5.145,1.32
2023-06-01,HGTY,5.278,-0.09
2023-06-01,POWI,5.095,2.28
2023-06-01,AMG,5.108,25.31
2023-06-01,CMA,5.027,9.49
2023-06-01,SLGN,4.901,2.96
2023-06-01,CRSP,5.093,-6.79
2023-06-01,SOFI,6.417,-0.35
2023-06-01,NEWR,4.868,-2.6
2023-06-01,MGY,4.892,4.28
2023-06-01,ORA,5.055,1.35
2023-06-01,APPF,5.126,-2.53
2023-06-01,JSCPY,4.999,0.78
2023-06-01,EXLS,5.079,4.63
2023-06-01,TRNO,5.038,2.64
2023-06-01,GIL,4.932,2.64
2023-06-01,ASND,4.945,-11.11
2023-06-01,WK,5.2,-2.36
2023-06-01,HGV,4.91,2.98
2023-06-01,CPRI,4.328,5.36
2023-06-01,UFPI,4.922,9.95
2023-06-01,OPCH,4.985,0.88
2023-06-01,AM,4.945,0.69
2023-06-01,SIM,5.23,2.39
2023-06-01,HTZ,4.952,3.11
2023-06-01,RHP,5.13,3.83
2023-06-01,OGN,4.961,2.92
2023-06-01,IGT,5.025,1.07
2023-06-01,ENSG,4.953,4.11
2023-06-01,PLUG,5.081,-1.25
2023-06-01,AIT,4.791,8.51
2023-06-01,PBF,4.499,25.88
2023-06-01,AYI,4.868,11.34
2023-06-01,SSB,4.802,7.04
2023-06-01,X,4.71,6.92
2023-06-01,AAON,4.756,2.2
2023-06-01,BRBR,4.899,1.26
2023-06-01,DDS,4.911,48.97
2023-06-01,AGI,4.959,0.23
2023-06-01,MMS,4.964,2.8
2023-06-01,ALKS,4.864,-1.0
2023-06-01,BTG,4.904,0.24
2023-06-01,FRHC,4.861,0.64
2023-06-01,BFAM,4.886,1.21
2023-06-01,OSK,5.042,3.97
2023-06-01,MXCHY,4.815,0.4
2023-06-01,MLCO,4.455,-1.85
2023-06-01,CWST,4.753,1.02
2023-06-01,ESNT,4.823,6.79
2023-06-01,PHI,4.73,0.85
2023-06-01,SLAB,4.65,2.29
2023-06-01,CWAN,4.737,-0.06
2023-06-01,IAC,4.772,-6.24
2023-06-01,BZZUY,4.339,1.32
2023-06-01,INFA,5.087,-0.61
2023-06-01,RIG,4.698,-1.25
2023-06-01,GTLS,4.763,1.13
2023-06-01,NJR,4.721,3.02
2023-06-01,HOG,4.504,5.55
2023-06-01,MPW,4.888,0.5
2023-06-01,TDC,4.744,0.37
2023-06-01,TMHC,4.675,9.38
2023-06-01,HQY,4.755,-0.31
2023-06-01,NFG,4.683,6.26
2023-06-01,SNDR,4.667,2.59
2023-06-01,MMSI,4.766,1.49
2023-06-01,QLYS,4.678,2.95
2023-06-01,WEN,4.769,0.84
2023-06-01,EXPO,4.679,1.96
2023-06-01,VNT,4.619,1.52
2023-06-01,ATKR,4.621,19.75
2023-06-01,POR,4.704,2.73
2023-06-01,FIZZ,4.545,1.5
2023-06-01,PDI,4.7,-3.58
2023-06-01,CNXC,4.566,7.78
2023-06-01,COLM,4.564,4.66
2023-06-01,VAC,4.558,9.49
2023-06-01,ASAN,4.951,-2.12
2023-06-01,ADOOY,4.478,4.11
2023-06-01,OMAB,4.656,4.98
2023-06-01,PCVX,4.713,-3.47
2023-06-01,VAL,4.57,3.44
2023-06-01,OMF,4.711,6.16
2023-06-01,ABG,4.412,42.6
2023-06-01,DEN,4.568,10.45
2023-06-01,ALIT,4.77,-0.26
2023-06-01,TRTN,4.544,10.85
2023-06-01,HRB,4.559,2.96
2023-06-01,ASH,4.476,4.43
2023-06-01,HUN,4.352,1.43
2023-06-01,PSN,4.711,0.94
2023-06-01,ENLC,4.702,0.79
2023-06-01,NSIT,4.485,7.43
2023-06-01,ESI,4.379,0.68
2023-06-01,ATI,4.665,1.2
2023-06-01,OGS,4.411,4.09
2023-06-01,AXS,4.403,2.61
2023-06-01,TENB,4.694,-0.87
2023-06-01,SGRY,4.826,-0.99
2023-06-01,HOMB,4.46,1.68
2023-06-01,DTM,4.472,3.81
2023-06-01,FLS,4.338,1.76
2023-06-01,ALSN,4.403,6.06
2023-06-01,FCFS,4.429,5.8
2023-06-01,WIX,4.315,-3.53
2023-06-01,RYN,4.48,0.59
2023-06-01,KEX,4.37,2.35
2023-06-01,NVEI,4.31,0.3
2023-06-01,SEB,4.352,396.66
2023-06-01,COLB,4.261,0.75
2023-06-01,WU,4.321,2.0
2023-06-01,AJRD,4.402,0.92
2023-06-01,PRGO,4.339,-0.98
2023-06-01,DIOD,4.167,7.14
2023-06-01,MLI,4.243,11.93
2023-06-01,HALO,4.278,1.28
2023-06-01,THO,4.223,14.49
2023-06-01,JHG,4.443,2.14
2023-06-01,MTG,4.357,2.78
2023-06-01,MTSI,4.337,4.51
2023-06-01,KRG,4.296,0.04
2023-06-01,FELE,4.238,4.13
2023-06-01,FN,4.039,6.3
2023-06-01,BECN,4.147,5.13
2023-06-01,AL,4.342,4.03
2023-06-01,TIXT,4.173,0.6
2023-06-01,SYNH,4.307,1.44
2023-06-01,CRUS,4.31,3.05
2023-06-01,IQ,3.999,0.04
2023-06-01,MTH,4.343,23.86
2023-06-01,LTHM,4.215,1.62
2023-06-01,VNOM,4.226,2.25
2023-06-01,TSEM,4.279,2.6
2023-06-01,CR,4.161,7.04
2023-06-01,LPL,4.408,-4.7
2023-06-01,FRSH,4.449,-0.78
2023-06-01,DNB,4.385,-0.02
2023-06-01,LPX,4.222,6.74
2023-06-01,BPOP,4.308,14.16
2023-06-01,WFRD,4.274,2.37
2023-06-01,CC,4.044,3.18
2023-06-01,CPA,4.185,10.37
2023-06-01,GATX,4.26,4.41
2023-06-01,ZION,4.098,5.85
2023-06-01,MSGS,4.248,3.41
2023-06-01,DFIHY,4.227,-0.42
2023-06-01,NSP,4.318,5.29
2023-06-01,EVR,4.155,9.88
2023-06-01,LEG,4.028,2.0
2023-06-01,HAE,4.375,2.27
2023-06-01,PAM,4.377,7.61
2023-06-01,FIVN,4.74,-1.35
2023-06-01,CVT,4.179,-0.21
2023-06-01,ICUI,4.31,-1.96
2023-06-01,AFRM,4.311,-3.46
2023-06-01,SWX,4.137,-4.01
2023-06-01,OZK,4.096,4.54
2023-06-01,CIGI,4.144,1.0
2023-06-01,AVT,3.964,9.08
2023-06-01,BXSL,4.127,2.67
2023-06-01,IPAR,4.069,4.36
2023-06-01,DNLI,4.233,-2.82
2023-06-01,FNB,4.011,1.47
2023-06-01,ELAN,4.236,-0.05
2023-06-01,SGML,4.12,-0.45
2023-06-01,FOCS,4.089,0.73
2023-06-01,W,4.83,-12.58
2023-06-01,SNV,4.077,5.16
2023-06-01,VIAAY,4.063,0.4
2023-06-01,BMI,4.165,2.43
2023-06-01,GT,3.772,0.02
2023-06-01,ENIC,3.942,1.19
2023-06-01,TGTX,4.096,-1.29
2023-06-01,FLNC,4.248,-1.12
2023-06-01,UBSI,4.056,2.93
2023-06-01,SHC,4.009,-0.93
2023-06-01,BKH,4.032,3.88
2023-06-01,WTFC,4.001,8.75
2023-06-01,ACAD,3.887,-0.87
2023-06-01,ENS,4.063,4.25
2023-06-01,IHCPF,3.937,0.67
2023-06-01,TGS,4.164,0.58
2023-06-01,BOX,4.108,0.06
2023-06-01,SHLS,4.123,0.94
2023-06-01,THG,4.008,-0.02
2023-06-01,RDN,4.017,4.32
2023-06-01,ACT,4.031,4.38
2023-06-01,ATS,4.353,1.04
2023-06-01,AMC,3.927,-0.77
2023-06-01,CBT,3.941,5.55
2023-06-01,SRCL,3.993,0.87
2023-06-01,DRVN,4.13,0.22
2023-06-01,CEF,4.056,
2023-06-01,PENN,3.822,4.07
2023-06-01,BCPC,4.04,3.06
2023-06-01,RITM,3.999,0.57
2023-06-01,HE,3.896,2.07
2023-06-01,STR,3.935,0.48
2023-06-01,LTH,3.737,0.31
2023-06-01,ZWS,4.051,0.27
2023-06-01,SQSP,3.98,-1.12
2023-06-01,ESGR,3.919,-12.21
2023-06-01,BLKB,3.904,-0.95
2023-06-01,FOXF,3.77,4.5
2023-06-01,VC,3.834,4.73
2023-06-01,IRT,4.034,0.23
2023-06-01,M,3.744,4.19
2023-06-01,PEGA,3.97,-4.47
2023-06-01,SAM,4.104,5.12
2023-06-01,FLR,3.807,-0.35
2023-06-01,AB,3.992,2.41
2023-06-01,WAL,3.75,8.45
2023-06-01,WB,3.359,0.34
2023-06-01,SLM,3.73,1.73
2023-06-01,VLY,3.779,1.15
2023-06-01,PNM,3.933,2.42
2023-06-01,PSLV,4.0,
2023-06-01,MP,3.718,1.21
2023-06-01,EVO,3.957,-0.53
2023-06-01,YOU,3.76,-0.72
2023-06-01,WNS,3.741,2.75
2023-06-01,PNFP,3.869,7.28
2023-06-01,KOZAY,3.843,0.51
2023-06-01,FFIN,3.805,1.62
2023-06-01,STNE,4.103,0.01
2023-06-01,ASO,3.747,7.49
2023-06-01,DRS,4.001,1.77
2023-06-01,NEU,3.837,32.12
2023-06-01,BDC,3.694,6.49
